price_doc;id;timestamp;full_sq;life_sq;floor;max_floor;material;build_year;num_room;kitch_sq;state;product_type;sub_area
8279966;24876;2014-11-18;77;77.0;13.0;17.0;1.0;2014.0;3.0;1.0;1.0;OwnerOccupier;Poselenie Vnukovskoe
9252450;24877;2014-11-18;84;84.0;2.0;22.0;4.0;2014.0;3.0;0.0;1.0;OwnerOccupier;Poselenie Vnukovskoe
13500000;24878;2014-11-18;76;50.0;3.0;5.0;2.0;1959.0;3.0;7.0;2.0;Investment;Ajeroport
5200000;24879;2014-11-18;36;17.0;10.0;17.0;1.0;2003.0;1.0;10.0;2.0;Investment;Birjulevo Vostochnoe
11500000;24880;2014-11-18;66;43.0;1.0;12.0;5.0;1975.0;3.0;10.0;;Investment;Horoshevo-Mnevniki
15365994;24881;2014-11-18;100;95.0;22.0;25.0;1.0;2016.0;4.0;10.0;1.0;OwnerOccupier;Mitino
11500000;24882;2014-11-18;61;31.0;10.0;17.0;1.0;2002.0;2.0;12.0;2.0;Investment;Golovinskoe
5400000;24883;2014-11-18;34;19.0;9.0;16.0;5.0;1982.0;0.0;9.0;3.0;Investment;Chertanovo Juzhnoe
12900000;24884;2014-11-18;53;32.0;4.0;17.0;1.0;1986.0;2.0;9.0;2.0;Investment;Krylatskoe
21848242;24885;2014-11-18;104;60.0;8.0;18.0;6.0;2009.0;3.0;14.0;3.0;Investment;Horoshevskoe
10282648;24886;2014-11-18;56;;8.0;22.0;4.0;;2.0;1.0;;OwnerOccupier;Nagatinskij Zaton
5250000;24887;2014-11-18;35;19.0;12.0;12.0;1.0;1965.0;1.0;9.0;3.0;Investment;Hovrino
4850000;24888;2014-11-18;38;38.0;10.0;17.0;1.0;2015.0;1.0;10.0;1.0;OwnerOccupier;Nekrasovka
5200000;24889;2014-11-18;30;18.0;2.0;5.0;2.0;1964.0;1.0;5.0;2.0;Investment;Ljublino
4781206;24890;2014-11-18;55;;9.0;17.0;1.0;;2.0;1.0;1.0;OwnerOccupier;Poselenie Desjonovskoe
10200000;24891;2014-11-18;78;46.0;7.0;14.0;1.0;1995.0;3.0;10.0;2.0;Investment;Mar'ino
6600000;24892;2014-11-18;37;19.0;8.0;17.0;1.0;1988.0;1.0;7.0;2.0;Investment;Ljublino
6300000;24893;2014-11-18;37;18.0;9.0;17.0;1.0;1988.0;1.0;8.0;3.0;Investment;Moskvorech'e-Saburovo
7600000;24894;2014-11-18;49;29.0;2.0;12.0;1.0;2001.0;2.0;8.0;2.0;Investment;Juzhnoe Butovo
17035200;24895;2014-11-18;1;1.0;26.0;1.0;1.0;1.0;1.0;1.0;1.0;OwnerOccupier;Levoberezhnoe
3813607;24896;2014-11-18;38;38.0;9.0;16.0;1.0;2014.0;1.0;0.0;1.0;OwnerOccupier;Poselenie Desjonovskoe
2305805;24897;2014-11-18;27;;5.0;1.0;1.0;;1.0;1.0;1.0;OwnerOccupier;Poselenie Filimonkovskoe
3000000;24898;2014-11-18;60;33.0;2.0;9.0;1.0;2012.0;2.0;11.0;3.0;Investment;Zjuzino
8000000;24899;2014-11-18;52;34.0;3.0;9.0;1.0;1975.0;3.0;6.0;2.0;Investment;Otradnoe
4950000;24900;2014-11-18;38;20.0;2.0;14.0;2.0;1985.0;1.0;8.0;2.0;Investment;Birjulevo Zapadnoe
2335975;24901;2014-11-19;28;27.0;2.0;9.0;1.0;2014.0;1.0;0.0;1.0;OwnerOccupier;Poselenie Filimonkovskoe
8347007;24902;2014-11-19;63;63.0;16.0;20.0;1.0;;2.0;1.0;;OwnerOccupier;Poselenie Vnukovskoe
12100000;24903;2014-11-19;59;32.0;7.0;8.0;2.0;1941.0;2.0;9.0;3.0;Investment;Timirjazevskoe
5849049;24904;2014-11-19;61;0.0;9.0;17.0;1.0;0.0;2.0;0.0;1.0;OwnerOccupier;Poselenie Moskovskij
4476008;24905;2014-11-19;41;41.0;16.0;25.0;1.0;;1.0;1.0;1.0;OwnerOccupier;Poselenie Moskovskij
3594112;24906;2014-11-19;40;40.0;10.0;25.0;1.0;2014.0;1.0;1.0;1.0;OwnerOccupier;Poselenie Shherbinka
5000000;24907;2014-11-19;38;19.0;8.0;17.0;1.0;1996.0;1.0;8.0;3.0;Investment;Vyhino-Zhulebino
6100000;24908;2014-11-19;34;19.0;2.0;12.0;5.0;1969.0;1.0;9.0;3.0;Investment;Tekstil'shhiki
4680000;24909;2014-11-19;37;19.0;8.0;16.0;5.0;1995.0;1.0;9.0;3.0;Investment;Krjukovo
6950526;24910;2014-11-19;62;;13.0;17.0;1.0;;2.0;0.0;;OwnerOccupier;Poselenie Vnukovskoe
6938120;24911;2014-11-19;69;;2.0;0.0;1.0;;2.0;0.0;;OwnerOccupier;Poselenie Sosenskoe
9345223;24912;2014-11-19;48;45.0;24.0;25.0;4.0;2015.0;2.0;1.0;4.0;OwnerOccupier;Mitino
5800000;24913;2014-11-19;48;28.0;12.0;12.0;5.0;1967.0;2.0;8.0;3.0;Investment;Matushkino
5600000;24914;2014-11-19;33;18.0;1.0;12.0;1.0;1965.0;1.0;9.0;3.0;Investment;Rostokino
1000000;24915;2014-11-19;41;27.0;1.0;4.0;5.0;1965.0;2.0;6.0;;Investment;Poselenie Krasnopahorskoe
2000000;24916;2014-11-19;76;38.0;4.0;16.0;4.0;2012.0;3.0;13.0;3.0;Investment;Staroe Krjukovo
3330000;24917;2014-11-19;45;16.0;4.0;17.0;1.0;2013.0;1.0;8.0;;Investment;Poselenie Moskovskij
11331272;24918;2014-11-19;85;40.0;18.0;20.0;6.0;2017.0;3.0;10.0;1.0;OwnerOccupier;Mitino
7800000;24919;2014-11-19;45;29.0;8.0;9.0;1.0;1968.0;2.0;6.0;3.0;Investment;Chertanovo Severnoe
4638182;24920;2014-11-19;57;57.0;11.0;17.0;4.0;;2.0;7.0;;OwnerOccupier;Poselenie Shherbinka
13500000;24921;2014-11-19;74;41.0;12.0;14.0;1.0;1995.0;3.0;8.0;;Investment;Ochakovo-Matveevskoe
4600000;24922;2014-11-19;40;20.0;12.0;12.0;1.0;1975.0;1.0;8.0;2.0;Investment;Ivanovskoe
5300000;24923;2014-11-19;32;18.0;2.0;9.0;1.0;1978.0;1.0;6.0;2.0;Investment;Dmitrovskoe
6537064;24924;2014-11-19;59;59.0;9.0;17.0;4.0;2015.0;2.0;1.0;1.0;OwnerOccupier;Poselenie Sosenskoe
6800000;24925;2014-11-19;41;23.0;4.0;14.0;5.0;1974.0;2.0;6.0;3.0;Investment;Vostochnoe Degunino
7081074;24926;2014-11-19;60;28.0;16.0;0.0;4.0;0.0;2.0;11.0;1.0;OwnerOccupier;Poselenie Sosenskoe
7278890;24927;2014-11-19;91;91.0;2.0;17.0;2.0;2014.0;3.0;10.0;1.0;OwnerOccupier;Poselenie Sosenskoe
7300000;24928;2014-11-19;46;30.0;9.0;9.0;1.0;1975.0;2.0;6.0;2.0;Investment;Chertanovo Central'noe
4702896;24929;2014-11-19;57;;7.0;19.0;1.0;;2.0;1.0;1.0;OwnerOccupier;Poselenie Shherbinka
7700000;24930;2014-11-19;37;18.0;2.0;17.0;1.0;2000.0;1.0;7.0;3.0;Investment;Nagornoe
7100000;24931;2014-11-19;44;28.0;6.0;9.0;2.0;1966.0;2.0;5.0;2.0;Investment;Bogorodskoe
15800000;24932;2014-11-19;79;53.0;4.0;9.0;2.0;1959.0;3.0;8.0;2.0;Investment;Ajeroport
9300000;24933;2014-11-19;52;30.0;6.0;14.0;1.0;1994.0;2.0;8.0;2.0;Investment;Mar'ino
3505109;24934;2014-11-19;34;;3.0;17.0;1.0;;1.0;1.0;1.0;OwnerOccupier;Poselenie Filimonkovskoe
8800000;24935;2014-11-19;50;29.0;1.0;12.0;1.0;1982.0;2.0;8.0;3.0;Investment;Nagatino-Sadovniki
7000000;24936;2014-11-19;66;28.0;7.0;16.0;6.0;2009.0;2.0;19.0;;Investment;Poselenie Kokoshkino
8500000;24937;2014-11-19;42;27.0;4.0;5.0;2.0;1959.0;2.0;5.0;2.0;Investment;Akademicheskoe
7187628;24938;2014-11-19;62;62.0;8.0;22.0;6.0;2015.0;2.0;12.0;1.0;OwnerOccupier;Poselenie Vnukovskoe
6500000;24939;2014-11-19;47;32.0;2.0;12.0;5.0;1966.0;2.0;9.0;2.0;Investment;Gol'janovo
8000000;24940;2014-11-19;45;27.0;5.0;9.0;1.0;1975.0;2.0;6.0;2.0;Investment;Losinoostrovskoe
6000000;24941;2014-11-19;45;29.0;3.0;5.0;1.0;1966.0;2.0;5.0;2.0;Investment;Rjazanskij
7300000;24942;2014-11-19;51;30.0;7.0;17.0;6.0;2008.0;2.0;9.0;3.0;Investment;Ljublino
7358275;24943;2014-11-19;79;41.0;1.0;1.0;1.0;;3.0;12.0;;OwnerOccupier;Poselenie Voskresenskoe
5930000;24944;2014-11-19;36;21.0;6.0;9.0;1.0;1978.0;1.0;6.0;2.0;Investment;Bibirevo
8292590;24945;2014-11-19;69;;8.0;17.0;1.0;2015.0;2.0;1.0;;OwnerOccupier;Poselenie Filimonkovskoe
10000000;24946;2014-11-19;76;45.0;5.0;17.0;1.0;1998.0;3.0;10.0;2.0;Investment;Mar'ino
6650000;24947;2014-11-19;36;14.0;8.0;14.0;1.0;1998.0;1.0;10.0;;Investment;Mar'ino
5597565;24948;2014-11-19;40;40.0;5.0;17.0;1.0;0.0;1.0;1.0;1.0;OwnerOccupier;Poselenie Vnukovskoe
14500000;24949;2014-11-19;74;66.0;31.0;32.0;4.0;2006.0;1.0;1.0;3.0;Investment;Danilovskoe
3270910;24950;2014-11-19;37;1.0;3.0;4.0;1.0;2015.0;1.0;1.0;1.0;OwnerOccupier;Poselenie Filimonkovskoe
3516345;24951;2014-11-19;37;;9.0;1.0;1.0;;1.0;1.0;;OwnerOccupier;Poselenie Shherbinka
1000000;24952;2014-11-19;37;19.0;17.0;22.0;5.0;1986.0;1.0;9.0;2.0;Investment;Strogino
7500000;24953;2014-11-19;45;27.0;9.0;9.0;1.0;1971.0;2.0;5.0;3.0;Investment;Danilovskoe
3813607;24954;2014-11-19;38;;10.0;17.0;4.0;2016.0;1.0;8.0;1.0;OwnerOccupier;Zapadnoe Degunino
4991820;24955;2014-11-19;54;;12.0;17.0;1.0;2014.0;1.0;1.0;;OwnerOccupier;Chertanovo Juzhnoe
6200000;24956;2014-11-19;38;22.0;5.0;12.0;5.0;1968.0;2.0;6.0;2.0;Investment;Altuf'evskoe
9200000;24957;2014-11-19;57;27.0;13.0;22.0;4.0;2006.0;2.0;9.0;4.0;Investment;Ivanovskoe
2000000;24958;2014-11-19;39;17.0;6.0;14.0;1.0;2008.0;1.0;8.0;3.0;Investment;Juzhnoe Butovo
3813607;24959;2014-11-19;34;;7.0;17.0;2.0;;1.0;1.0;1.0;OwnerOccupier;Poselenie Desjonovskoe
19688000;24960;2014-11-19;81;45.0;23.0;40.0;4.0;2012.0;2.0;16.0;1.0;Investment;Akademicheskoe
6300000;24961;2014-11-19;44;28.0;7.0;9.0;2.0;1966.0;2.0;5.0;2.0;Investment;Dmitrovskoe
5500000;24962;2014-11-19;38;19.0;1.0;12.0;1.0;1996.0;1.0;8.0;3.0;Investment;Juzhnoe Butovo
6479000;24963;2014-11-19;62;;6.0;1.0;1.0;;2.0;1.0;;OwnerOccupier;Krjukovo
4559207;24964;2014-11-19;44;;2.0;17.0;1.0;2014.0;1.0;1.0;;OwnerOccupier;Tverskoe
11730000;24965;2014-11-19;37;15.0;1.0;6.0;2.0;1952.0;1.0;6.0;3.0;Investment;Donskoe
13700000;24966;2014-11-19;70;40.0;16.0;16.0;5.0;1978.0;3.0;9.0;4.0;Investment;Teplyj Stan
13810590;24967;2014-11-19;117;;8.0;12.0;1.0;2016.0;3.0;10.0;1.0;OwnerOccupier;Poselenie Moskovskij
6986286;24968;2014-11-19;38;;11.0;19.0;1.0;;1.0;1.0;1.0;OwnerOccupier;Nagatinskij Zaton
6507404;24969;2014-11-19;59;59.0;13.0;25.0;1.0;2014.0;2.0;1.0;1.0;OwnerOccupier;Poselenie Sosenskoe
9400000;24970;2014-11-19;39;19.0;5.0;14.0;2.0;1977.0;1.0;7.0;2.0;Investment;Ajeroport
7500000;24971;2014-11-19;50;34.0;8.0;9.0;1.0;1973.0;3.0;6.0;2.0;Investment;Orehovo-Borisovo Severnoe
11000000;24972;2014-11-19;63;31.0;11.0;22.0;5.0;1987.0;2.0;10.0;3.0;Investment;Jasenevo
6150000;24973;2014-11-19;29;16.0;8.0;8.0;2.0;1961.0;1.0;5.0;2.0;Investment;Shhukino
9300000;24974;2014-11-19;50;30.0;5.0;17.0;1.0;1996.0;2.0;8.0;3.0;Investment;Mitino
7782560;24975;2014-11-19;101;101.0;6.0;6.0;1.0;2016.0;3.0;1.0;1.0;OwnerOccupier;Poselenie Sosenskoe
6950000;24976;2014-11-20;42;26.0;7.0;9.0;1.0;1972.0;2.0;5.0;3.0;Investment;Ivanovskoe
9239162;24977;2014-11-20;89;40.0;3.0;6.0;2.0;2014.0;2.0;18.0;1.0;Investment;Troickij okrug
7076675;24978;2014-11-20;62;;9.0;20.0;1.0;;2.0;1.0;1.0;OwnerOccupier;Poselenie Vnukovskoe
14683421;24979;2014-11-20;78;;8.0;17.0;1.0;2014.0;3.0;1.0;;OwnerOccupier;Nagornoe
19500000;24980;2014-11-20;59;27.0;4.0;10.0;2.0;1955.0;2.0;8.0;2.0;Investment;Hamovniki
4350000;24981;2014-11-20;15;9.0;2.0;5.0;1.0;1964.0;1.0;3.0;;Investment;Perovo
14000000;24982;2014-11-20;77;46.0;7.0;16.0;1.0;1982.0;3.0;10.0;3.0;Investment;Troparevo-Nikulino
9000000;24983;2014-11-20;57;28.0;13.0;16.0;6.0;2009.0;2.0;11.0;2.0;Investment;Savelki
7562000;24984;2014-11-20;79;44.0;2.0;25.0;6.0;2016.0;3.0;13.0;1.0;OwnerOccupier;Nekrasovka
5839820;24985;2014-11-20;57;57.0;2.0;24.0;4.0;2014.0;2.0;1.0;1.0;OwnerOccupier;Poselenie Sosenskoe
7731600;24986;2014-11-20;102;;4.0;3.0;1.0;;3.0;1.0;;OwnerOccupier;Poselenie Sosenskoe
2000000;24987;2014-11-20;16;11.0;2.0;5.0;2.0;1952.0;1.0;1.0;1.0;Investment;Vostochnoe Izmajlovo
6400000;24988;2014-11-20;39;20.0;4.0;12.0;1.0;1981.0;1.0;8.0;2.0;Investment;Dmitrovskoe
6232600;24989;2014-11-20;52;52.0;17.0;17.0;4.0;2014.0;2.0;1.0;1.0;OwnerOccupier;Poselenie Vnukovskoe
5950000;24990;2014-11-20;35;20.0;6.0;9.0;1.0;1974.0;1.0;5.0;2.0;Investment;Chertanovo Juzhnoe
7100000;24991;2014-11-20;43;27.0;7.0;9.0;1.0;1967.0;2.0;5.0;2.0;Investment;Zapadnoe Degunino
4839296;24992;2014-11-20;64;;10.0;1.0;4.0;;2.0;10.0;;OwnerOccupier;Poselenie Shherbinka
5435276;24993;2014-11-20;43;;8.0;17.0;1.0;;1.0;1.0;1.0;OwnerOccupier;Poselenie Vnukovskoe
5100000;24994;2014-11-20;31;20.0;1.0;5.0;1.0;1967.0;1.0;5.0;2.0;Investment;Severnoe Tushino
6600000;24995;2014-11-20;37;19.0;16.0;16.0;1.0;1986.0;1.0;10.0;2.0;Investment;Golovinskoe
8590436;24996;2014-11-20;72;;2.0;17.0;1.0;;2.0;1.0;1.0;OwnerOccupier;Poselenie Moskovskij
4295979;24997;2014-11-20;40;;1.0;0.0;1.0;;1.0;0.0;;OwnerOccupier;Poselenie Desjonovskoe
8100000;24998;2014-11-20;51;30.0;8.0;12.0;1.0;1966.0;2.0;10.0;2.0;Investment;Zapadnoe Degunino
8109738;24999;2014-11-20;82;82.0;12.0;17.0;4.0;;3.0;9.0;;OwnerOccupier;Poselenie Sosenskoe
8163161;25000;2014-11-20;79;79.0;8.0;17.0;1.0;2015.0;3.0;1.0;1.0;OwnerOccupier;Poselenie Sosenskoe
5200000;25001;2014-11-20;31;20.0;2.0;5.0;1.0;1965.0;1.0;5.0;2.0;Investment;Gol'janovo
6200000;25002;2014-11-20;38;37.0;10.0;10.0;1.0;1996.0;1.0;8.0;2.0;Investment;Vyhino-Zhulebino
9500000;25003;2014-11-20;62;46.0;2.0;9.0;1.0;1968.0;4.0;5.0;2.0;Investment;Severnoe Medvedkovo
5600000;25004;2014-11-20;38;19.0;4.0;14.0;5.0;1973.0;1.0;9.0;2.0;Investment;Veshnjaki
9000000;25005;2014-11-20;65;43.0;2.0;9.0;5.0;1980.0;3.0;6.0;2.0;Investment;Mozhajskoe
8950000;25006;2014-11-20;60;43.0;5.0;9.0;1.0;1979.0;3.0;6.0;2.0;Investment;Mar'ino
7500000;25007;2014-11-20;44;29.0;4.0;5.0;2.0;1962.0;2.0;5.0;3.0;Investment;Juzhnoe Tushino
10250000;25008;2014-11-20;63;39.0;5.0;9.0;1.0;1975.0;3.0;8.0;3.0;Investment;Otradnoe
8600000;25009;2014-11-20;79;44.0;14.0;17.0;1.0;2008.0;3.0;12.0;1.0;Investment;Vostochnoe Izmajlovo
8300000;25010;2014-11-20;46;30.0;9.0;12.0;1.0;1981.0;2.0;6.0;2.0;Investment;Babushkinskoe
6430600;25011;2014-11-20;74;;12.0;0.0;1.0;;2.0;0.0;;OwnerOccupier;Poselenie Sosenskoe
13587600;25012;2014-11-20;80;;6.0;17.0;1.0;2014.0;2.0;1.0;;OwnerOccupier;Tverskoe
13300300;25013;2014-11-20;78;40.0;5.0;5.0;4.0;2016.0;2.0;1.0;1.0;OwnerOccupier;Levoberezhnoe
3000000;25014;2014-11-20;57;38.0;5.0;9.0;1.0;1968.0;3.0;6.0;2.0;Investment;Caricyno
8453070;25015;2014-11-20;39;;6.0;17.0;1.0;2014.0;1.0;1.0;;OwnerOccupier;Nagornoe
5000000;25016;2014-11-20;40;20.0;3.0;12.0;1.0;1980.0;1.0;8.0;2.0;Investment;Birjulevo Vostochnoe
5555000;25017;2014-11-20;39;23.0;11.0;12.0;5.0;1966.0;2.0;6.0;2.0;Investment;Savelki
4906885;25018;2014-11-20;51;;2.0;17.0;1.0;;2.0;1.0;1.0;OwnerOccupier;Poselenie Moskovskij
9600000;25019;2014-11-20;74;45.0;17.0;17.0;1.0;1988.0;3.0;10.0;3.0;Investment;Moskvorech'e-Saburovo
5422114;25020;2014-11-20;43;43.0;12.0;20.0;1.0;;1.0;1.0;;OwnerOccupier;Poselenie Vnukovskoe
8945400;25021;2014-11-20;87;84.0;6.0;17.0;1.0;2014.0;3.0;10.0;1.0;OwnerOccupier;Krjukovo
2000000;25022;2014-11-20;44;29.0;7.0;9.0;1.0;1974.0;2.0;6.0;2.0;Investment;Vyhino-Zhulebino
6800000;25023;2014-11-20;43;29.0;1.0;5.0;2.0;1963.0;2.0;5.0;2.0;Investment;Horoshevo-Mnevniki
5500000;25024;2014-11-20;31;20.0;1.0;5.0;1.0;1962.0;1.0;5.0;2.0;Investment;Alekseevskoe
5950000;25025;2014-11-20;34;19.0;5.0;5.0;2.0;1960.0;1.0;7.0;3.0;Investment;Vostochnoe Izmajlovo
7000000;25026;2014-11-20;39;21.0;11.0;12.0;1.0;1983.0;1.0;8.0;3.0;Investment;Orehovo-Borisovo Severnoe
1000000;25027;2014-11-20;31;19.0;5.0;5.0;1.0;1962.0;1.0;5.0;2.0;Investment;Bogorodskoe
6921040;25028;2014-11-20;38;;7.0;22.0;4.0;;1.0;1.0;1.0;OwnerOccupier;Nagatinskij Zaton
14191417;25029;2014-11-20;104;65.0;5.0;19.0;4.0;2011.0;3.0;12.0;1.0;Investment;Ajeroport
9920000;25030;2014-11-20;62;25.0;4.0;5.0;2.0;1957.0;2.0;7.0;2.0;Investment;Horoshevo-Mnevniki
6050000;25031;2014-11-20;31;19.0;2.0;5.0;1.0;1961.0;1.0;5.0;2.0;Investment;Horoshevo-Mnevniki
8300000;25032;2014-11-20;40;24.0;11.0;14.0;1.0;1971.0;2.0;5.0;2.0;Investment;Vojkovskoe
9000000;25033;2014-11-20;36;19.0;9.0;16.0;1.0;1976.0;1.0;8.0;2.0;Investment;Meshhanskoe
5390000;25034;2014-11-20;41;20.0;5.0;12.0;1.0;1980.0;1.0;8.0;2.0;Investment;Mar'ino
8200000;25035;2014-11-20;41;25.0;3.0;5.0;2.0;1961.0;2.0;5.0;2.0;Investment;Akademicheskoe
3460000;25036;2014-11-20;39;15.0;16.0;17.0;1.0;2013.0;1.0;9.0;2.0;Investment;Poselenie Moskovskij
12650000;25037;2014-11-20;77;46.0;2.0;16.0;1.0;1980.0;3.0;10.0;3.0;Investment;Teplyj Stan
3813607;25038;2014-11-20;38;38.0;9.0;17.0;1.0;2016.0;1.0;10.0;1.0;OwnerOccupier;Poselenie Desjonovskoe
4199910;25039;2014-11-20;42;42.0;7.0;17.0;1.0;2015.0;1.0;1.0;1.0;OwnerOccupier;Poselenie Sosenskoe
2693626;25040;2014-11-20;26;;4.0;22.0;1.0;;1.0;1.0;1.0;OwnerOccupier;Poselenie Shherbinka
6150000;25041;2014-11-20;31;19.0;4.0;4.0;2.0;1959.0;1.0;5.0;2.0;Investment;Ajeroport
5500000;25042;2014-11-20;33;22.0;9.0;9.0;5.0;1965.0;1.0;5.0;2.0;Investment;Kuz'minki
8200170;25043;2014-11-20;82;82.0;3.0;17.0;1.0;2014.0;3.0;10.0;1.0;OwnerOccupier;Poselenie Sosenskoe
6350000;25044;2014-11-20;37;18.0;1.0;14.0;1.0;1995.0;1.0;8.0;3.0;Investment;Novokosino
9050000;25045;2014-11-21;54;32.0;11.0;17.0;1.0;1992.0;2.0;9.0;3.0;Investment;Mitino
10150000;25046;2014-11-21;58;33.0;4.0;22.0;1.0;1992.0;2.0;10.0;2.0;Investment;Gol'janovo
6504488;25047;2014-11-21;62;;6.0;17.0;1.0;;2.0;1.0;1.0;OwnerOccupier;Poselenie Vnukovskoe
11750000;25048;2014-11-21;58;33.0;8.0;22.0;1.0;2006.0;2.0;10.0;2.0;Investment;Sokolinaja Gora
5741565;25049;2014-11-21;63;;9.0;17.0;1.0;;2.0;1.0;1.0;OwnerOccupier;Poselenie Moskovskij
4896000;25050;2014-11-21;54;;6.0;0.0;1.0;;1.0;0.0;;OwnerOccupier;Poselenie Sosenskoe
27138160;25051;2014-11-21;120;;4.0;17.0;1.0;;3.0;1.0;1.0;OwnerOccupier;Danilovskoe
7300000;25052;2014-11-21;45;34.0;9.0;9.0;1.0;1963.0;2.0;5.0;3.0;Investment;Nagornoe
4943259;25053;2014-11-21;55;;11.0;0.0;1.0;;2.0;0.0;;OwnerOccupier;Poselenie Desjonovskoe
4839492;25054;2014-11-21;60;;10.0;19.0;1.0;;2.0;0.0;;OwnerOccupier;Poselenie Shherbinka
5954226;25055;2014-11-21;51;;6.0;17.0;1.0;;1.0;1.0;1.0;OwnerOccupier;Ochakovo-Matveevskoe
10563934;25056;2014-11-21;61;56.0;6.0;25.0;6.0;2016.0;2.0;11.0;1.0;OwnerOccupier;Mitino
6424625;25057;2014-11-21;52;52.0;17.0;1.0;4.0;;1.0;1.0;1.0;OwnerOccupier;Poselenie Moskovskij
8763348;25058;2014-11-21;102;102.0;22.0;25.0;1.0;;3.0;1.0;1.0;OwnerOccupier;Poselenie Moskovskij
6250000;25059;2014-11-21;38;19.0;7.0;14.0;5.0;1970.0;1.0;9.0;2.0;Investment;Rjazanskij
6100000;25060;2014-11-21;40;20.0;14.0;14.0;1.0;1986.0;1.0;8.0;3.0;Investment;Ljublino
8418948;25061;2014-11-21;41;;23.0;23.0;1.0;;1.0;1.0;1.0;OwnerOccupier;Chertanovo Juzhnoe
6400000;25062;2014-11-21;38;19.0;8.0;12.0;1.0;2005.0;1.0;7.0;2.0;Investment;Kosino-Uhtomskoe
7500000;25063;2014-11-21;53;30.0;2.0;12.0;1.0;1975.0;2.0;8.0;2.0;Investment;Bibirevo
4829736;25064;2014-11-21;55;55.0;10.0;14.0;1.0;2014.0;2.0;1.0;1.0;OwnerOccupier;Poselenie Desjonovskoe
7669451;25065;2014-11-21;61;61.0;4.0;17.0;1.0;2015.0;2.0;0.0;1.0;OwnerOccupier;Poselenie Vnukovskoe
12989929;25066;2014-11-21;63;;16.0;0.0;4.0;;2.0;0.0;;OwnerOccupier;Nagornoe
4620549;25067;2014-11-21;39;39.0;6.0;17.0;1.0;;1.0;1.0;;OwnerOccupier;Poselenie Vnukovskoe
10350000;25068;2014-11-21;64;45.0;6.0;12.0;1.0;1980.0;3.0;6.0;2.0;Investment;Strogino
7856281;25069;2014-11-21;102;102.0;24.0;25.0;1.0;;1.0;1.0;1.0;OwnerOccupier;Poselenie Moskovskij
4829000;25070;2014-11-21;43;;11.0;1.0;1.0;;1.0;1.0;;OwnerOccupier;Krjukovo
5980911;25071;2014-11-21;64;;13.0;17.0;1.0;;2.0;1.0;1.0;OwnerOccupier;Poselenie Moskovskij
9300000;25072;2014-11-21;80;73.0;13.0;14.0;2.0;1969.0;3.0;9.0;3.0;Investment;Savelki
5063450;25073;2014-11-21;44;44.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;OwnerOccupier;Poselenie Sosenskoe
2000000;25074;2014-11-21;15;11.0;4.0;5.0;2.0;1952.0;1.0;1.0;;Investment;Vostochnoe Izmajlovo
1000000;25075;2014-11-21;57;34.0;16.0;24.0;4.0;2012.0;2.0;8.0;3.0;Investment;Horoshevo-Mnevniki
4135560;25076;2014-11-21;42;;7.0;17.0;1.0;;1.0;1.0;1.0;OwnerOccupier;Poselenie Sosenskoe
4200000;25077;2014-11-21;51;30.0;2.0;14.0;1.0;2006.0;2.0;9.0;4.0;Investment;Severnoe Izmajlovo
6574500;25078;2014-11-21;67;67.0;6.0;17.0;2.0;2014.0;2.0;10.0;1.0;OwnerOccupier;Poselenie Sosenskoe
6070000;25079;2014-11-21;37;20.0;9.0;9.0;2.0;1973.0;1.0;6.0;2.0;Investment;Bogorodskoe
8454219;25080;2014-11-21;80;;10.0;10.0;6.0;;2.0;1.0;1.0;OwnerOccupier;Poselenie Moskovskij
6000000;25081;2014-11-21;32;18.0;9.0;9.0;2.0;1978.0;1.0;6.0;2.0;Investment;Otradnoe
5350000;25082;2014-11-21;30;18.0;2.0;5.0;2.0;1963.0;1.0;5.0;3.0;Investment;Tekstil'shhiki
8100000;25083;2014-11-21;58;43.0;3.0;9.0;1.0;1974.0;3.0;6.0;;Investment;Orehovo-Borisovo Juzhnoe
9200000;25084;2014-11-21;64;39.0;4.0;9.0;1.0;1979.0;3.0;8.0;2.0;Investment;Otradnoe
7600000;25085;2014-11-21;35;19.0;11.0;12.0;5.0;1972.0;1.0;9.0;2.0;Investment;Taganskoe
1100000;25086;2014-11-21;38;16.0;6.0;23.0;4.0;2009.0;1.0;9.0;3.0;Investment;Chertanovo Central'noe
4096566;25087;2014-11-21;55;;1.0;3.0;1.0;2014.0;1.0;1.0;1.0;OwnerOccupier;Poselenie Filimonkovskoe
7200000;25088;2014-11-21;56;38.0;5.0;5.0;1.0;1969.0;3.0;5.0;2.0;Investment;Kon'kovo
7500000;25089;2014-11-21;38;23.0;8.0;12.0;5.0;1966.0;2.0;6.0;2.0;Investment;Sviblovo
8081700;25090;2014-11-21;104;100.0;2.0;2.0;2.0;;1.0;1.0;1.0;OwnerOccupier;Poselenie Pervomajskoe
8000000;25091;2014-11-21;46;29.0;5.0;9.0;1.0;1975.0;2.0;5.0;3.0;Investment;Losinoostrovskoe
7700000;25092;2014-11-21;36;19.0;14.0;14.0;1.0;1974.0;1.0;8.0;3.0;Investment;Nagatinskij Zaton
4370000;25093;2014-11-21;31;15.0;6.0;12.0;6.0;2009.0;1.0;9.0;2.0;Investment;Krjukovo
